1,85,2,88,105,4,108,74,5,78,97,13,110,95,8,100,96,4,100,102,4,104,102,6,112,96,9,109,75,18,91
0,91,1,97,102,7,104,109,7,122,93,5,106,97,7,108,86,5,94,107,7,108,83,6,90,73,11,82,80,23,89
2,100,4,103,113,6,114,88,6,93,89,8,98,102,8,113,73,8,78,93,3,94,94,2,101,93,3,101,90,17,105
4,95,1,98,103,5,105,99,6,105,104,6,111,86,7,92,76,6,82,112,6,112,101,7,109,83,4,94,83,10,92
3,94,5,95,101,5,106,103,6,111,89,8,99,96,7,106,77,8,80,84,9,86,104,2,113,86,7,97,98,11,107
5,105,4,106,120,2,120,109,2,116,81,9,90,85,5,94,88,6,99,93,12,94,93,6,98,73,8,83,87,12,100
7,95,0,100,94,5,98,98,7,101,89,7,99,76,7,85,89,12,94,105,9,106,91,8,97,87,5,103,105,11,117
6,96,3,96,109,4,110,94,2,98,96,3,101,89,9,98,94,9,99,91,7,93,103,5,113,91,3,98,81,11,94
8,92,3,96,116,4,118,106,5,110,90,9,99,81,4,89,80,9,82,94,5,98,95,2,106,82,6,95,100,17,107
9,111,1,112,111,9,112,103,2,111,89,7,96,77,5,82,94,4,98,105,3,108,96,4,100,80,5,88,83,11,93
