1,85,5,88,106,6,108,74,6,78,102,7,110,95,6,100,95,2,100,101,7,104,104,5,112,101,4,109,79,10,91
0,94,3,97,103,4,104,113,6,122,101,2,106,104,6,108,88,5,94,105,2,108,89,7,90,77,2,82,80,9,89
2,103,2,103,113,1,114,91,5,93,95,2,98,109,9,113,75,1,78,94,1,94,96,2,101,95,3,101,92,11,105
3,95,3,95,103,5,106,106,7,111,93,5,99,103,4,106,77,6,80,85,1,86,107,5,113,87,2,97,100,6,107
5,106,2,106,120,0,120,111,0,116,83,9,90,91,5,94,94,7,99,93,6,94,96,5,98,75,4,83,89,4,100
4,98,1,98,103,4,105,99,4,105,106,4,111,88,6,92,77,2,82,112,5,112,104,5,109,89,5,94,85,3,92
6,96,6,96,110,4,110,94,1,98,99,5,101,93,9,98,94,3,99,89,6,93,104,6,113,90,1,98,83,7,94
7,96,2,100,95,8,98,98,5,101,92,8,99,82,5,85,88,3,94,104,5,106,95,3,97,96,2,103,107,6,117
8,95,5,96,116,5,118,106,4,110,94,7,99,86,1,89,81,5,82,94,5,98,103,5,106,83,2,95,97,6,107
9,111,3,112,112,9,112,103,3,111,91,7,96,79,3,82,92,2,98,105,2,108,98,6,100,83,2,88,85,4,93
