1,85,2,88,106,8,108,72,3,78,97,11,110,94,1,100,94,6,100,100,6,104,107,12,112,99,7,109,79,11,91
0,94,3,97,103,14,104,107,4,122,95,2,106,102,3,108,88,4,94,106,5,108,84,6,90,73,8,82,85,14,89
2,101,4,103,113,6,114,87,5,93,94,5,98,106,4,113,74,6,78,93,3,94,95,2,101,91,1,101,96,14,105
3,93,7,95,102,10,106,104,2,111,88,6,99,99,3,106,78,11,80,84,6,86,105,3,113,84,5,97,99,11,107
5,105,2,106,120,3,120,111,1,116,80,9,90,89,2,94,91,13,99,92,8,94,95,5,98,72,5,83,92,5,100
4,96,2,98,104,9,105,98,3,105,105,11,111,89,4,92,74,2,82,112,6,112,101,4,109,87,3,94,83,7,92
6,96,6,96,109,8,110,95,0,98,99,6,101,89,3,98,93,0,99,91,8,93,106,4,113,91,1,98,88,7,94
7,95,2,100,95,10,98,97,3,101,90,7,99,81,4,85,87,8,94,104,7,106,92,5,97,91,4,103,109,9,117
8,93,4,96,116,9,118,107,4,110,93,10,99,80,1,89,81,4,82,93,7,98,101,3,106,80,4,95,100,10,107
9,111,1,112,111,14,112,101,1,111,92,7,96,75,3,82,95,3,98,106,1,108,95,4,100,80,3,88,87,10,93
