1,83,1,88,105,2,108,76,11,78,94,8,110,89,5,100,94,4,100,101,7,104,102,9,112,100,9,109,79,21,91
0,92,3,97,102,4,104,113,8,122,91,5,106,97,7,108,87,6,94,106,5,108,85,6,90,72,11,82,80,20,89
2,100,3,103,112,1,114,91,2,93,89,9,98,102,15,113,71,8,78,92,2,94,95,5,101,90,7,101,87,19,105
4,96,1,98,103,2,105,95,6,105,101,5,111,85,12,92,73,7,82,111,5,112,103,6,109,86,12,94,82,9,92
3,93,4,95,101,2,106,102,8,111,90,7,99,97,11,106,77,5,80,85,12,86,102,12,113,83,5,97,92,12,107
5,106,4,106,120,1,120,110,4,116,80,10,90,83,4,94,90,8,99,92,6,94,92,8,98,73,5,83,89,15,100
7,95,1,100,94,2,98,97,7,101,86,8,99,76,7,85,89,13,94,106,9,106,91,6,97,91,9,103,104,9,117
6,96,3,96,108,2,110,94,4,98,93,4,101,84,7,98,96,8,99,90,7,93,105,8,113,87,3,98,82,19,94
8,93,2,96,116,4,118,108,4,110,88,6,99,77,6,89,79,7,82,95,7,98,101,3,106,86,7,95,95,16,107
9,110,2,112,111,5,112,103,3,111,88,9,96,78,8,82,90,3,98,102,3,108,96,11,100,79,9,88,77,13,93
