1,85,5,88,105,5,108,75,7,78,104,9,110,97,9,100,97,4,100,103,4,104,104,10,112,98,2,109,71,6,91
0,94,4,97,103,6,104,114,5,122,101,9,106,105,7,108,88,3,94,105,2,108,87,9,90,73,3,82,78,4,89
2,103,2,103,113,2,114,91,9,93,94,5,98,112,12,113,75,3,78,92,0,94,95,3,101,93,3,101,89,4,105
3,94,5,95,102,4,106,108,8,111,91,10,99,104,9,106,75,11,80,84,1,86,107,9,113,84,2,97,90,2,107
5,106,2,106,120,3,120,111,2,116,86,13,90,92,5,94,91,5,99,92,5,94,94,8,98,73,3,83,88,1,100
4,98,2,98,104,2,105,101,6,105,105,13,111,89,10,92,74,3,82,112,3,112,103,1,109,85,3,94,84,2,92
6,96,6,96,110,4,110,94,2,98,99,10,101,94,12,98,92,2,99,91,3,93,103,7,113,89,0,98,81,5,94
7,98,3,100,96,8,98,99,5,101,95,11,99,83,11,85,87,6,94,103,2,106,91,4,97,92,1,103,101,4,117
8,96,4,96,116,6,118,107,6,110,92,13,99,86,3,89,77,5,82,95,4,98,103,6,106,80,3,95,95,3,107
9,111,2,112,112,7,112,105,4,111,93,12,96,80,8,82,91,1,98,107,1,108,96,10,100,77,0,88,81,2,93
