1,85,3,88,106,6,108,74,3,78,101,6,110,93,1,100,96,3,100,101,7,104,107,4,112,101,5,109,84,14,91
0,94,1,97,103,7,104,113,4,122,99,2,106,104,5,108,90,4,94,106,1,108,86,7,90,74,4,82,84,12,89
2,102,4,103,113,6,114,88,7,93,95,2,98,108,3,113,74,3,78,93,3,94,95,1,101,93,1,101,97,12,105
3,95,5,95,103,9,106,106,4,111,88,7,99,99,4,106,76,11,80,84,4,86,107,3,113,85,1,97,99,10,107
5,105,1,106,120,1,120,112,0,116,84,8,90,89,4,94,92,8,99,93,8,94,95,5,98,76,4,83,90,5,100
4,96,1,98,104,6,105,100,3,105,106,7,111,88,5,92,76,5,82,111,4,112,103,5,109,87,1,94,83,9,92
6,96,7,96,109,6,110,94,1,98,98,4,101,91,4,98,93,3,99,90,8,93,105,5,113,90,1,98,86,9,94
7,96,1,100,94,7,98,98,5,101,92,7,99,82,7,85,88,6,94,104,6,106,94,5,97,92,3,103,107,6,117
8,95,5,96,116,6,118,106,3,110,91,8,99,83,1,89,81,5,82,94,4,98,101,2,106,83,5,95,100,11,107
9,111,3,112,112,11,112,102,2,111,91,4,96,78,3,82,94,3,98,106,1,108,97,5,100,82,2,88,87,6,93
