1,85,3,88,105,6,108,75,7,78,99,10,110,95,10,100,96,5,100,101,5,104,102,6,112,102,6,109,71,11,91
0,93,2,97,102,7,104,111,8,122,93,6,106,100,9,108,85,3,94,107,3,108,84,7,90,74,9,82,81,16,89
2,101,4,103,113,5,114,89,4,93,91,6,98,103,14,113,73,6,78,93,2,94,97,1,101,94,3,101,87,14,105
4,97,2,98,103,3,105,99,8,105,103,6,111,90,12,92,74,5,82,111,7,112,101,6,109,84,5,94,79,5,92
3,95,4,95,101,4,106,107,6,111,90,13,99,99,8,106,74,7,80,84,8,86,104,4,113,85,6,97,94,7,107
5,106,6,106,120,0,120,110,4,116,82,10,90,89,10,94,90,9,99,90,5,94,92,7,98,73,6,83,83,8,100
7,95,2,100,94,3,98,99,6,101,91,13,99,76,10,85,86,11,94,105,8,106,92,6,97,89,5,103,100,9,117
6,96,3,96,109,5,110,92,2,98,98,5,101,90,10,98,96,7,99,92,7,93,103,5,113,89,1,98,81,9,94
8,94,4,96,116,5,118,107,3,110,91,10,99,84,7,89,80,10,82,93,6,98,100,5,106,80,4,95,91,10,107
9,111,1,112,112,6,112,104,3,111,91,7,96,78,11,82,92,2,98,106,1,108,96,3,100,80,6,88,82,8,93
