1,85,2,88,106,11,108,71,3,78,97,10,110,94,2,100,94,4,100,101,6,104,107,12,112,99,7,109,77,12,91
0,93,4,97,103,16,104,105,2,122,95,3,106,101,4,108,85,5,94,105,6,108,84,8,90,72,7,82,84,18,89
2,101,4,103,113,7,114,86,4,93,94,5,98,103,3,113,74,9,78,93,3,94,95,3,101,89,0,101,97,17,105
3,93,7,95,102,12,106,98,2,111,88,8,99,98,3,106,77,10,80,84,7,86,107,4,113,84,5,97,100,11,107
5,105,2,106,120,5,120,109,2,116,80,9,90,87,4,94,88,12,99,92,10,94,92,5,98,71,5,83,91,11,100
4,96,3,98,104,9,105,96,4,105,103,9,111,85,5,92,75,4,82,112,7,112,100,4,109,87,4,94,82,11,92
6,96,8,96,109,10,110,94,0,98,99,5,101,88,5,98,93,1,99,91,8,93,103,5,113,90,1,98,86,8,94
7,96,1,100,95,11,98,96,2,101,89,8,99,80,5,85,86,7,94,104,9,106,92,9,97,90,3,103,110,7,117
8,92,4,96,116,10,118,107,5,110,92,9,99,77,1,89,81,5,82,94,8,98,97,3,106,79,6,95,100,14,107
9,111,3,112,111,16,112,100,1,111,90,9,96,74,3,82,92,4,98,106,1,108,94,4,100,77,3,88,87,14,93
